,Dcy,Dcx
261,0.326494556171297,0.09052356586345232
262,0.331178622978116,0.09010208936101459
263,0.33584838728971544,0.08968038119498019
264,0.34050411696394284,0.08925844085055254
265,0.34514607379487483,0.08883626781115184
266,0.3497745137207124,0.08841386155840616
267,0.35438968702287693,0.08799122157214284
268,0.3589918385167624,0.08756834733037953
269,0.36358120773457014,0.0871452383093154
270,0.36815802910062945,0.08672189398332221
271,0.37272253209958145,0.08629831382493516
272,0.37727494143778334,0.08587449730484406
273,0.3818154771982661,0.0854504438918841
274,0.38634435498956465,0.08502615305302666
275,0.3908617860887162,0.08460162425337013
276,0.39536797757870845,0.08417685695613067
277,0.39986313248064365,0.08375185062263278
278,0.4043474498808676,0.08332660471229997
279,0.4088211250533024,0.0829011186826452
280,0.413284349577204,0.08247539198926152
281,0.41773731145055937,0.0820494240858123
282,0.42218019519932054,0.08162321442402175
283,0.42661318198266696,0.08119676245366508
284,0.43103644969447574,0.08077006762255881
285,0.4354501730611683,0.08034312937655094
286,0.4398545237360968,0.07991594715951106
287,0.4442496703906225,0.07948852041332022
288,0.4486357788020299,0.0790608485778612
289,0.45301301193841703,0.07863293109100825
290,0.45738153004069054,0.07820476738861684
291,0.461741490701791,0.07777635690451366
292,0.4660930489432666,0.07734769907048623
293,0.47043635728930727,0.07691879331627251
294,0.4747715658383452,0.07648963906955049
295,0.4790988223323264,0.07606023575592774
296,0.48341827222374706,0.0756305827989309
297,0.4877300587405478,0.07520067961999487
298,0.49203432294895466,0.0747705256384523
299,0.4963312038143503,0.07434012027152273
300,0.5006208382602539,0.0739094629343018
301,0.504903361225488,0.07347855303975027
302,0.5091789057196031,0.07304738999868313
303,0.5134476028766315,0.07261597321975842
304,0.5177095820072343,0.07218430210946622
305,0.5219649706493061,0.0717523760721175
306,0.5262138946170992,0.07132019450983255
307,0.5304564780489227,0.07088775682253
308,0.5346928434534728,0.07045506240791513
309,0.5389231117548478,0.07002211066146852
310,0.5431474023362985,0.06958890097643435
311,0.5473658330827621,0.06915543274380882
312,0.5515785204222239,0.06872170535232841
313,0.5557855793659571,0.06828771818845808
314,0.5599871235476759,0.06785347063637925
315,0.5641832652616501,0.06741896207797807
316,0.5683741154998146,0.06698419189283303
317,0.572559783987914,0.06654915945820321
318,0.5767403792207194,0.06611386414901571
319,0.5809160084963505,0.06567830533785363
320,0.5850867779497358,0.06524248239494347
321,0.5892527925852452,0.06480639468814282
322,0.5934141563085239,0.06437004158292765
323,0.5975709719575574,0.06393342244237984
324,0.6017233413329972,0.06349653662717436
325,0.6058713652277735,0.0630593834955665
326,0.610015143456022,0.06262196240337888
327,0.6141547748813486,0.06218427270398854
328,0.6182903574444599,0.06174631374831388
329,0.6224219881901788,0.061308084884801516
330,0.6265497632938715,0.06086958545941284
331,0.6306737780873061,0.06043081481561091
332,0.6347941270839644,0.05999177229434684
333,0.6389109040038268,0.05955245723404633
334,0.6430242017976507,0.05911286897059609
335,0.6471341126707628,0.05867300683733001
336,0.65124072810638,0.0582328701650154
337,0.6553441388884803,0.05779245828183905
338,0.6594444351242407,0.05735177051339327
339,0.663541706266055,0.05691080618266176
340,0.6676360411331546,0.056469564610005324
341,0.6717275279328395,0.05602804511314772
342,0.6758162542813436,0.05558624700716108
343,0.6799023072243412,0.05514416960445155
344,0.6839857732571143,0.054701812214744586
345,0.6880667383443924,0.05425917414507025
346,0.6921452879398791,0.0538162546997484
347,0.6962215070054778,0.05337305318037384
348,0.7002954800302303,0.0529295688859386
349,0.70436729104898,0.05248580111213443
350,0.7084370236607722,0.052041749152688416
351,0.712504761047004,0.05159741229805547
352,0.7165705859893332,0.051152789836241504
353,0.7206345808873605,0.050707881051151746
354,0.7246968277760935,0.05026268522596873
355,0.7287574083432043,0.049817201639560924
356,0.7328164039460918,0.04937142956830775
357,0.736873895628757,0.048925368285708384
358,0.7409299641385049,0.048479017062365536
359,0.7449846899424781,0.0480323751659692
360,0.7490381532440372,0.04758544186128036
361,0.7530904339989931,0.04713821641011437
362,0.7571416119317024,0.04669069807132447
363,0.7611917665510369,0.04624288610078497
364,0.7652409771662316,0.045794779751374505
365,0.7692893229026271,0.04534637827295888
366,0.7733368827173055,0.04489768091237423
367,0.777383735414641,0.04444868691340958
368,0.7814299596617623,0.04399939551678955
369,0.7854756340039417,0.043549805960157
370,0.7895208368799193,0.043099917478055215
371,0.7935656466371663,0.04264972930191035
