X,Y
1506.8335583806038,649.5463908314705
1506.8716622591019,649.6903595030308
1506.7950465381145,649.80031478405
1506.657996147871,649.7354537844658
1506.6482050418854,649.6628940701485
1506.6504619717598,649.7502360790968
1506.6710830330849,649.6711091995239
1506.5606542527676,649.5975278317928
1506.653046131134,649.5256354212761
1506.3206077218056,649.6275964975357
1506.2806244790554,649.8600491732359
1506.488594084978,649.8786899149418
1506.5595529675484,649.5932537019253
1506.440255254507,649.6531091928482
1506.335059672594,649.5906499922276
1506.320449501276,649.6342839598656
1499.7657651305199,649.7287988066673
1489.2975579500198,649.6064378321171
1485.8046907633543,649.5308973789215
1484.612044006586,649.3448003232479
1483.8380787074566,649.338134855032
1483.400563687086,649.4890631735325
1483.3445328176022,649.4621628522873
1482.6381007432938,649.3518288135529
1482.222188860178,649.5289331078529
1482.1905851960182,649.3980628550053
1482.1364106833935,649.4786750078201
1481.7709798365831,649.261940330267
1481.6218722760677,649.4400426745415
1481.3572052419186,649.537192761898
1481.2710629701614,649.412394464016
1480.8911728560925,649.5004945397377
1480.7824654728174,649.4223484098911
1480.6947125792503,649.3471790254116
1480.5721754133701,649.4104433655739
1480.565945893526,649.5473820865154
